Iteration 91835, loss 2.5603952203363116
Iteration 30071, loss 1.2582007387684109
Iteration 30072, loss 1.1165267783370625
Iteration 30073, loss 2.00675378003482
Iteration 30074, loss 1.9080043196034715
Iteration 30075, loss 1.1594512783370625
Iteration 30076, loss 1.1594512783370623
Iteration 30077, loss 2.145847500000003
Iteration 30078, loss 2.059998500000003
Iteration 30079, loss 1.5599985000000034
Iteration 30080, loss 2.059998500000003
Iteration 30081, loss 2.417280500000002
Iteration 30082, loss 1.9172805000000024
Iteration 30083, loss 2.003129500000002
Iteration 30084, loss 1.3165898752538119
Iteration 30085, loss 1.8438748752538119
Iteration 30086, loss 2.1441382188134543
Iteration 30087, loss 2.072930218813454
Iteration 30088, loss 1.3030412188134548
Iteration 30089, loss 2.9019600000000016
Iteration 30090, loss 2.7303871247461924
Iteration 30091, loss 2.7600725000000024
Iteration 30092, loss 2.7600725000000024
Iteration 30093, loss 2.7600725000000024
Iteration 30094, loss 3.2600725000000024
Iteration 30095, loss 3.2600725000000024
Iteration 30096, loss 2.401960000000002
Iteration 30097, loss 1.9019600000000023
Iteration 30098, loss 1.9019600000000023
Iteration 30099, loss 1.9019600000000023
Iteration 30100, loss 1.9019600000000023
Iteration 30101, loss 1.5735070000000013
Iteration 30102, loss 1.5735070000000013
Iteration 30103, loss 1.5735070000000013
Iteration 30104, loss 1.573658000000002
Iteration 30105, loss 1.573658000000002
Iteration 30106, loss 1.586213585177541
Iteration 30107, loss 2.17236457377532
Iteration 30108, loss 1.7580737163052278
Iteration 30109, loss 1.5869428581526157
Iteration 30110, loss 3.414604022804448
Iteration 30111, loss 2.9082155611783036
Iteration 30112, loss 2.9082155611783036
Iteration 30113, loss 2.5796115839827483
Iteration 30114, loss 2.5859742159639665
Iteration 30115, loss 3.086151022804447
Iteration 30116, loss 3.0860000228044484
Iteration 30117, loss 2.9146040342066692
Iteration 30118, loss 2.4147550342066695
Iteration 30119, loss 2.4147550342066695
Iteration 30120, loss 2.4147550342066695
Iteration 30121, loss 2.4147550342066695
Iteration 30122, loss 2.4147550342066695
Iteration 30123, loss 2.4147550342066695
Iteration 30124, loss 2.4147550342066695
Iteration 30125, loss 2.4147550342066695
Iteration 30126, loss 2.4147550342066695
Iteration 30127, loss 0.9443390456088911
Iteration 30128, loss 1.693810682435551
Iteration 30129, loss 2.0364700373974145
Iteration 30130, loss 2.0364700373974145
Iteration 30131, loss 3.0289046482288846
Iteration 30132, loss 2.5290556596311076
Iteration 30133, loss 2.2868290855166653
Iteration 30134, loss 2.5866166300942637
Iteration 30135, loss 3.0478347703036035
Iteration 30136, loss 3.0478347703036035
Iteration 30137, loss 2.894322400755769
Iteration 30138, loss 2.7788291596311065
Iteration 30139, loss 2.2794330000000023
Iteration 30140, loss 2.283715922005313
Iteration 30141, loss 2.283715922005313
Iteration 30142, loss 2.2342555759858334
Iteration 30143, loss 2.2342555759858334
Iteration 30144, loss 2.2342555759858334
Iteration 30145, loss 1.6898715407394629
Iteration 30146, loss 1.6898715407394629
Iteration 30147, loss 2.1898715407394627
Iteration 30148, loss 2.7342555759858334
Iteration 30149, loss 2.7393467664383153
Iteration 30150, loss 2.813329183630924
Iteration 30151, loss 2.8053213084213695
Iteration 30152, loss 2.8053213084213695
Iteration 30153, loss 3.766249226693917
Iteration 30154, loss 3.266249226693917
Iteration 30155, loss 2.572909306282705
Iteration 30156, loss 1.6499387671020362
Iteration 30157, loss 1.6499387671020362
Iteration 30158, loss 2.149084700045204
Iteration 30159, loss 2.0955427646814333
Iteration 30160, loss 2.0955427646814333
Iteration 30161, loss 1.9914938401534563
Iteration 30162, loss 1.9254104820492128
Iteration 30163, loss 2.373507231091426
Iteration 30164, loss 1.8741477585796058
Iteration 30165, loss 2.370541323528466
Iteration 30166, loss 2.4804336715327757
Iteration 30167, loss 2.4093065198192924
Iteration 30168, loss 3.484349886587425
Iteration 30169, loss 3.6413292266193307
Iteration 30170, loss 3.1413292266193302
Iteration 30171, loss 2.6413292266193302
Iteration 30172, loss 2.6413292266193293
Iteration 30173, loss 2.64132922661933
Iteration 30174, loss 3.1413292266193307
Iteration 30175, loss 3.1413292266193307
Iteration 30176, loss 2.6413292266193302
Iteration 30177, loss 1.8214078349002731
Iteration 30178, loss 2.063985914037576
Iteration 30179, loss 5.062277506270588
Iteration 30180, loss 6.062277506270588
Iteration 30181, loss 6.062277506270588
Iteration 30182, loss 5.233850472742172
Iteration 30183, loss 5.2338504271332855
Iteration 30184, loss 2.2355587436824984
Iteration 30185, loss 2.3217097436824985
Iteration 30186, loss 2.3217097436824985
Iteration 30187, loss 3.234111784948909
Iteration 30188, loss 3.7340492111735926
Iteration 30189, loss 3.2069522666106582
Iteration 30190, loss 3.2069522666106582
Iteration 30191, loss 3.657721711062685
Iteration 30192, loss 3.1592312435715915
Iteration 30193, loss 3.1592312435715915
Iteration 30194, loss 2.7450910554370673
Iteration 30195, loss 2.402210640614606
Iteration 30196, loss 2.402210640614606
Iteration 30197, loss 4.387418640614605
Iteration 30198, loss 4.387418640614605
Iteration 30199, loss 3.8874186406146056
Iteration 30200, loss 2.0591792086888114
Iteration 30201, loss 2.0591792086888114
Iteration 30202, loss 2.5591792086888114
Iteration 30203, loss 4.387418640614605
Iteration 30204, loss 4.887418640614605
Iteration 30205, loss 4.887418640614605
Iteration 30206, loss 4.887418640614605
Iteration 30207, loss 4.887418640614605
Iteration 30208, loss 4.887418640614605
Iteration 30209, loss 5.222903055437066
Iteration 30210, loss 4.750000000000002
Iteration 30211, loss 4.750000000000002
Iteration 30212, loss 2.809168000000002
Iteration 30213, loss 2.3091680000000006
Iteration 30214, loss 1.809168000000002
Iteration 30215, loss 1.809168000000002
Iteration 30216, loss 1.275691022130466
Iteration 30217, loss 1.275691022130466
Iteration 30218, loss 1.275691022130466
Iteration 30219, loss 1.2756910221304651
Iteration 30220, loss 1.2756910221304651
Iteration 30221, loss 3.216523022130466
Iteration 30222, loss 3.216523022130466
Iteration 30223, loss 3.216523022130466
Iteration 30224, loss 3.216523022130466
Iteration 30225, loss 3.216523022130466
Iteration 30226, loss 3.716523022130466
Iteration 30227, loss 3.716523022130466
Iteration 30228, loss 3.216523022130466
Iteration 30229, loss 3.115620732728174
Iteration 30230, loss 3.115620732728174
Iteration 30231, loss 3.115620732728174
Iteration 30232, loss 3.000000000000004
Iteration 30233, loss 1.6873443179057126
Iteration 30234, loss 1.6873443179057126
Iteration 30235, loss 2.44409958517754
Iteration 30236, loss 2.9293075851775408
Iteration 30237, loss 3.0007550000000025
Iteration 30238, loss 2.0596295030457203
Iteration 30239, loss 1.5596295030457203
Iteration 30240, loss 1.5596295030457203
Iteration 30241, loss 1.8164107481913534
Iteration 30242, loss 1.8164107481913534
Iteration 30243, loss 3.402046174416037
Iteration 30244, loss 3.0590255144479412
Iteration 30245, loss 3.0368548581504795
Iteration 30246, loss 2.2942508467482576
Iteration 30247, loss 2.2942508467482576
Iteration 30248, loss 3.171635437626908
Iteration 30249, loss 3.171635437626908
Iteration 30250, loss 3.0147920000000026
Iteration 30251, loss 3.0147920000000026
Iteration 30252, loss 3.779584000000002
Iteration 30253, loss 2.1810059945649236
Iteration 30254, loss 2.1810059945649236
Iteration 30255, loss 1.6161141605401375
Iteration 30256, loss 2.303356363837149
Iteration 30257, loss 2.303356363837149
Iteration 30258, loss 2.375213883674636
Iteration 30259, loss 2.4086900194973633
Iteration 30260, loss 2.4086900194973633
Iteration 30261, loss 2.3813801173261178
Iteration 30262, loss 2.3813801173261178
Iteration 30263, loss 4.227510495310004
Iteration 30264, loss 4.227510495310004
Iteration 30265, loss 4.066222586121779
Iteration 30266, loss 4.066222586121779
Iteration 30267, loss 4.541195877940121
Iteration 30268, loss 4.541195877940121
Iteration 30269, loss 4.071613240902932
Iteration 30270, loss 4.071613240902932
Iteration 30271, loss 2.4428361152898592
Iteration 30272, loss 2.4428361152898592
Iteration 30273, loss 2.024287208413472
Iteration 30274, loss 2.524287208413472
Iteration 30275, loss 2.524287208413472
Iteration 30276, loss 1.7014955851775413
Iteration 30277, loss 1.7014955851775413
Iteration 30278, loss 1.6867920000000027
Iteration 30279, loss 1.2727920000000026
Iteration 30280, loss 1.0020707002149973
Iteration 30281, loss 1.0020707002149973
Iteration 30282, loss 2.62939265460611
Iteration 30283, loss 2.029823460431351
Iteration 30284, loss 2.015156607981985
Iteration 30285, loss 1.9175696079819835
Iteration 30286, loss 2.5298234148224643
Iteration 30287, loss 1.9175696079819835
Iteration 30288, loss 1.767846022804445
Iteration 30289, loss 1.3610910228044448
Iteration 30290, loss 2.2159488296449243
Iteration 30291, loss 1.9363648296449254
Iteration 30292, loss 2.1003022444673856
Iteration 30293, loss 3.0144532444673855
Iteration 30294, loss 3.0858122444673866
Iteration 30295, loss 2.5858122444673866
Iteration 30296, loss 3.044218405450719
Iteration 30297, loss 2.9657028316754026
Iteration 30298, loss 2.9657028316754026
Iteration 30299, loss 2.9657028316754026
Iteration 30300, loss 3.8085682515228587
Iteration 30301, loss 2.472965249492381
Iteration 30302, loss 2.3868142494923807
Iteration 30303, loss 1.587998366364088
Iteration 30304, loss 2.2298094503877617
Iteration 30305, loss 3.4280374503877615
Iteration 30306, loss 3.0141884503877616
Iteration 30307, loss 3.0141884503877616
Iteration 30308, loss 2.6712455188010926
Iteration 30309, loss 3.0849435188010923
Iteration 30310, loss 2.2859235188010927
Iteration 30311, loss 2.2859235188010927
Iteration 30312, loss 2.6997725188010926
Iteration 30313, loss 2.058564518801093
Iteration 30314, loss 2.058564518801093
Iteration 30315, loss 1.5599230684133334
Iteration 30316, loss 1.5599230684133334
Iteration 30317, loss 1.089467095421629
Iteration 30318, loss 1.0893861267766718
Iteration 30319, loss 1.0893861267766718
Iteration 30320, loss 1.0893861267766718
Iteration 30321, loss 0.7330271267766719
Iteration 30322, loss 0.7330271267766719
Iteration 30323, loss 2.530162117409196
Iteration 30324, loss 2.530162117409196
Iteration 30325, loss 4.386521117409196
Iteration 30326, loss 4.357083865886336
Iteration 30327, loss 5.107083865886337
Iteration 30328, loss 5.607083865886337
Iteration 30329, loss 5.607083865886337
Iteration 30330, loss 5.607083865886337
Iteration 30331, loss 3.6161880000000015
Iteration 30332, loss 3.6161880000000015
Iteration 30333, loss 3.6161880000000015
Iteration 30334, loss 3.1161880000000015
Iteration 30335, loss 3.1161880000000015
Iteration 30336, loss 3.6161880000000015
Iteration 30337, loss 2.866188011402224
Iteration 30338, loss 2.8590939771955584
Iteration 30339, loss 1.4746881753506038
Iteration 30340, loss 1.4746881753506038
Iteration 30341, loss 2.210294207241647
Iteration 30342, loss 2.210294207241647
Iteration 30343, loss 2.1306780000000014
Iteration 30344, loss 2.4517975623730974
Iteration 30345, loss 2.529797562373097
Iteration 30346, loss 2.366401573775319
Iteration 30347, loss 1.8664015737753183
Iteration 30348, loss 1.8664015623730965
Iteration 30349, loss 2.2724015623730973
Iteration 30350, loss 2.2724015623730973
Iteration 30351, loss 2.265432778337062
Iteration 30352, loss 2.265432778337062
Iteration 30353, loss 1.7655837783370627
Iteration 30354, loss 1.7655837783370627
Iteration 30355, loss 2.551080974346071
Iteration 30356, loss 2.551080974346071
Iteration 30357, loss 2.5584144119729766
Iteration 30358, loss 2.5584144119729766
Iteration 30359, loss 2.5584144119729766
Iteration 30360, loss 2.5584144119729766
Iteration 30361, loss 2.9367035851775416
Iteration 30362, loss 2.615584000000003
Iteration 30363, loss 2.615584000000003
Iteration 30364, loss 2.0227920000000026
Iteration 30365, loss 1.6089430000000027
Iteration 30366, loss 1.8099230000000017
Iteration 30367, loss 1.795131000000002
Iteration 30368, loss 1.6085893635145998
Iteration 30369, loss 1.3805938595048435
Iteration 30370, loss 1.6085893635145998
Iteration 30371, loss 1.6085893635145998
Iteration 30372, loss 1.551875615037459
Iteration 30373, loss 1.551875615037459
Iteration 30374, loss 2.0224383635145995
Iteration 30375, loss 2.0224383635145995
Iteration 30376, loss 2.0224383635145995
Iteration 30377, loss 1.694438363514599
Iteration 30378, loss 1.694438363514599
Iteration 30379, loss 1.694438363514599
Iteration 30380, loss 1.2018343635145994
Iteration 30381, loss 1.2018343635145994
Iteration 30382, loss 1.2018343635145994
Iteration 30383, loss 1.2018343635145994
Iteration 30384, loss 1.2018343635145994
Iteration 30385, loss 1.2018343635145994
Iteration 30386, loss 0.6242615338696771
Iteration 30387, loss 0.6242615338696771
Iteration 30388, loss 1.1168655338696776
Iteration 30389, loss 3.6185232320355594
Iteration 30390, loss 1.1089172387684108
Iteration 30391, loss 1.1089172387684108
Iteration 30392, loss 2.4095764828988044
Iteration 30393, loss 2.4095764828988044
Iteration 30394, loss 1.9518860000000022
Iteration 30395, loss 1.8387520000000008
Iteration 30396, loss 1.8387520000000008
Iteration 30397, loss 2.123584000000002
Iteration 30398, loss 2.622225450387762
Iteration 30399, loss 5.306101133838549
Iteration 30400, loss 5.306101133838549
Iteration 30401, loss 6.048705133838549
Iteration 30402, loss 2.901205450387762
Iteration 30403, loss 2.901205450387762
Iteration 30404, loss 2.8568294503877625
Iteration 30405, loss 1.8581880000000028
Iteration 30406, loss 1.716376000000002
Iteration 30407, loss 1.716376000000002
Iteration 30408, loss 1.716376000000002
Iteration 30409, loss 1.716376000000002
Iteration 30410, loss 2.715017450387762
Iteration 30411, loss 2.9576214503877614
Iteration 30412, loss 4.185345029864189
Iteration 30413, loss 3.856829450387761
Iteration 30414, loss 2.858188000000001
Iteration 30415, loss 2.858188000000001
Iteration 30416, loss 1.5591680000000019
Iteration 30417, loss 1.0591680000000019
Iteration 30418, loss 1.0591680000000019
Iteration 30419, loss 1.0591680000000019
Iteration 30420, loss 1.0591680000000019
Iteration 30421, loss 2.0574598658863374
Iteration 30422, loss 2.5574598658863374
Iteration 30423, loss 6.040959549337125
Iteration 30424, loss 6.040959549337123
Iteration 30425, loss 6.040959549337123
Iteration 30426, loss 6.526167549337123
Iteration 30427, loss 6.526167549337123
Iteration 30428, loss 6.526167549337123
Iteration 30429, loss 6.526167549337123
Iteration 30430, loss 6.526167549337123
Iteration 30431, loss 7.526167549337123
Iteration 30432, loss 5.527875683450788
Iteration 30433, loss 5.527875683450788
Iteration 30434, loss 5.471371268628326
Iteration 30435, loss 4.986163268628326
Iteration 30436, loss 4.986163268628326
Iteration 30437, loss 5.378579268628327
Iteration 30438, loss 5.128579268628327
Iteration 30439, loss 5.042667683450789
Iteration 30440, loss 2.1450795851775415
Iteration 30441, loss 2.145079585177542
Iteration 30442, loss 2.145079585177542
Iteration 30443, loss 2.630287585177542
Iteration 30444, loss 2.5443760000000037
Iteration 30445, loss 2.5443760000000037
Iteration 30446, loss 2.5443760000000037
Iteration 30447, loss 1.9322840734383304
Iteration 30448, loss 1.8017720000000028
Iteration 30449, loss 2.003304329307935
Iteration 30450, loss 2.003304329307935
Iteration 30451, loss 2.403027903083252
Iteration 30452, loss 2.145631914485473
Iteration 30453, loss 2.145631914485473
Iteration 30454, loss 1.9440995851775411
Iteration 30455, loss 1.9440995851775411
Iteration 30456, loss 1.9440995851775411
Iteration 30457, loss 1.9665379030832522
Iteration 30458, loss 1.9589650734383306
Iteration 30459, loss 3.130965119047218
Iteration 30460, loss 1.9440995851775402
Iteration 30461, loss 2.0374955851775405
Iteration 30462, loss 2.0374955851775405
Iteration 30463, loss 2.0374955851775405
Iteration 30464, loss 1.8955951703550793
Iteration 30465, loss 1.8955951703550793
Iteration 30466, loss 1.4557277548586383
